link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.9,0.1,7,1200,47,0.8,23.875585512524374,-0.4909578210263896,0.0,1105.8,48.26627466518727,0.7144174025966343,0.0,1106.4,11.601289556500467
7 : AV-WZ,0,0.01,0.9,0.1,7,1500,47,23.8,35.97943072355453,-1.4299887868950005,0.5662857142857137,1298.0,43.83972962293689,1.1904191174573784,13.675256383079553,1322.6,105.75923954268849
7 : AV-WZ,0,0.01,0.9,0.1,7,1800,47,26.6,35.00731859041595,-2.1898272151846805,4.926218050065872,1308.2,42.93044812935399,1.4858273061348375,50.296083512740566,1334.6,193.0558899798914
7 : AV-WZ,0,0.01,0.9,0.1,7,2000,47,33.0,34.276313781959075,-2.248316775645785,7.757009610168171,1303.0,42.4427491672702,1.4536068105271696,55.76931952868769,1336.2,201.19991659879224
7 : AV-WZ,0,0.01,0.9,0.1,8,600,47,2.8,34.05363722005016,-1.431291658738187,0.0,551.0,49.807031052816264,0.09167183860975392,0.0,554.0,1.1793506471589417
7 : AV-WZ,0,0.01,0.9,0.1,8,800,47,1.8,35.39209038207479,-1.1769280509517674,0.0,732.6,49.57846359266533,0.20694148725078843,0.0,734.8,2.232636502704602
7 : AV-WZ,0,0.01,0.9,0.1,8,1000,47,1.8,36.525033805519385,1.0108778979288737,0.0,915.6,49.14280111003008,0.37876143784447114,0.0,917.2,4.315209124819927
7 : AV-WZ,0,0.01,0.9,0.1,8,1200,47,1.8,31.499299342948905,-0.15309680938002349,0.0,1106.2,48.10941547670017,0.7048428708364759,0.0,1107.4,10.979842526507852
7 : AV-WZ,0,0.01,0.9,0.1,8,1500,47,22.0,35.84653203194739,-2.4966986483437688,0.2523222222222219,1299.8,44.596516627914426,1.2084363741180524,9.925289403744623,1321.8,94.6034376007805
7 : AV-WZ,0,0.01,0.9,0.1,8,1800,47,20.8,36.18075564809389,-1.5019785669067882,2.1564743589743602,1298.2,44.07213561201417,1.3756640655813972,34.820983668509506,1319.0,162.4975766769434
7 : AV-WZ,0,0.01,0.9,0.1,8,2000,47,20.8,34.39611502248074,-2.0109129439196454,1.410232683982684,1299.4,43.84196026865694,1.2364096040704262,38.908432383112974,1320.4,168.69726198914958
7 : AV-WZ,0,0.01,0.8,0.2,1,600,47,3.4,36.4053901748058,-0.8379189588951409,0.0,550.4,48.74497598711544,0.3047773739641365,0.0,554.0,0.9885215060101107
7 : AV-WZ,0,0.01,0.8,0.2,1,800,47,6.0,36.12499454459887,-2.2341417349016046,0.0,728.8,47.65911398510529,0.46275798164313764,0.0,734.8,1.6576520620979966
7 : AV-WZ,0,0.01,0.8,0.2,1,1000,47,6.6,35.423792248468054,-1.799287434197678,0.0,911.0,45.89997995721035,0.8635218591615338,0.0,916.8,3.094835734985838
7 : AV-WZ,0,0.01,0.8,0.2,1,1200,47,18.6,33.528723879148885,-1.907237326769922,0.0,1091.0,42.41914810091907,1.4569495372598802,0.003148771939608411,1108.6,9.911395433166394
7 : AV-WZ,0,0.01,0.8,0.2,1,1500,47,136.0,25.374841608322818,-2.464967637143949,9.631739335520388,1169.0,28.265131087411824,1.6697449742483585,33.47925342930914,1305.4,116.43280647841382
7 : AV-WZ,0,0.01,0.8,0.2,1,1800,47,140.2,25.813552197253927,-2.702107362905738,110.87452449478376,1177.8,28.30749431418165,1.69911047589946,153.53533532508922,1318.2,317.66187312206546
7 : AV-WZ,0,0.01,0.8,0.2,1,2000,47,133.0,26.078921494683698,-2.6003224759987367,137.46450982221677,1180.4,28.646035623786226,1.7129159496122057,185.6256961571628,1314.0,360.19896570365546
7 : AV-WZ,0,0.01,0.8,0.2,2,600,47,3.2,35.884868870671596,-1.3404149500493847,0.0,550.6,49.15373403217744,0.2671311312635074,0.0,554.0,1.1293612633126286
7 : AV-WZ,0,0.01,0.8,0.2,2,800,47,4.8,36.56865928603743,-0.05392397937786704,0.0,730.0,48.144953602498575,0.5228188510908711,0.0,735.0,1.8999000712232874
